loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
3.01129946797E11,C,"WELLS FARGO BANK, N.A.",5.375,215000.0,360.0,02/2005,04/2005,77.0,77.0,2.0,55.0,710.0,N,C,SF,1.0,P,AR,723.0,,FRM,,,N,1.0
3.01151133417E11,C,"WELLS FARGO BANK, N.A.",5.375,309000.0,360.0,02/2005,04/2005,52.0,52.0,2.0,39.0,762.0,N,R,SF,1.0,P,CA,902.0,,FRM,,,N,1.0
3.01253790172E11,C,"WELLS FARGO BANK, N.A.",6.0,308000.0,360.0,01/2005,03/2005,69.0,69.0,1.0,53.0,745.0,N,C,SF,1.0,P,IL,601.0,,FRM,,,N,1.0
3.01258943938E11,B,"WELLS FARGO BANK, N.A.",5.5,124000.0,360.0,11/2004,01/2005,80.0,95.0,1.0,33.0,699.0,N,R,PU,1.0,P,UT,840.0,,FRM,,,N,1.0
3.01295846288E11,R,"WELLS FARGO BANK, N.A.",5.125,93000.0,180.0,12/2004,02/2005,79.0,79.0,2.0,26.0,728.0,N,P,SF,1.0,P,SC,290.0,,FRM,803.0,,N,1.0
3.01415960082E11,C,"WELLS FARGO BANK, N.A.",5.75,235000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,30.0,709.0,N,C,SF,1.0,P,MD,206.0,,FRM,,,N,1.0
3.01428802576E11,R,"WELLS FARGO BANK, N.A.",4.875,125000.0,180.0,12/2004,02/2005,32.0,32.0,2.0,27.0,813.0,N,P,PU,1.0,P,GA,308.0,,FRM,798.0,,N,1.0
3.01434318457E11,C,"WELLS FARGO BANK, N.A.",5.875,80000.0,360.0,12/2004,02/2005,41.0,41.0,1.0,47.0,756.0,N,P,PU,1.0,P,AZ,863.0,,FRM,,,N,1.0
3.01450774948E11,C,"WELLS FARGO BANK, N.A.",5.375,132000.0,180.0,10/2004,01/2005,71.0,71.0,1.0,47.0,664.0,N,C,PU,1.0,P,PA,194.0,,FRM,,,N,1.0
3.01497364722E11,R,"WELLS FARGO BANK, N.A.",5.5,120000.0,360.0,01/2005,03/2005,58.0,58.0,2.0,32.0,732.0,N,C,SF,1.0,P,GA,306.0,,FRM,737.0,,N,1.0
3.01525587798E11,R,"WELLS FARGO BANK, N.A.",5.0,219000.0,180.0,02/2005,04/2005,80.0,80.0,2.0,34.0,739.0,N,P,SF,1.0,S,GA,305.0,,FRM,740.0,,N,1.0
