loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
9.01665423441E11,C,AMTRUST BANK,5.875,97000.0,360.0,11/2004,01/2005,58.0,58.0,2.0,35.0,678.0,N,R,SF,1.0,P,VA,232.0,,FRM,587.0,,N,1.0
9.01689414257E11,C,AMTRUST BANK,5.75,171000.0,360.0,12/2004,02/2005,78.0,78.0,2.0,41.0,565.0,N,C,SF,1.0,P,OH,434.0,,FRM,590.0,,N,1.0
9.01702017729E11,C,AMTRUST BANK,5.75,280000.0,360.0,12/2004,02/2005,33.0,38.0,1.0,63.0,766.0,N,C,SF,2.0,P,CA,902.0,,FRM,,,N,1.0
9.01734515346E11,C,AMTRUST BANK,5.75,204000.0,360.0,12/2004,02/2005,95.0,95.0,2.0,28.0,671.0,N,P,PU,1.0,S,FL,334.0,30.0,FRM,720.0,1.0,N,1.0
9.02011771492E11,C,AMTRUST BANK,5.75,158000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,51.0,681.0,N,C,SF,1.0,P,IL,605.0,,FRM,694.0,,N,1.0
9.02046065086E11,C,AMTRUST BANK,4.875,72000.0,180.0,11/2004,01/2005,68.0,68.0,1.0,55.0,744.0,N,C,SF,1.0,P,PA,152.0,,FRM,,,N,1.0
9.02072586496E11,C,AMTRUST BANK,5.875,96000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,42.0,768.0,N,C,SF,1.0,P,MO,630.0,,FRM,652.0,,N,1.0
9.02289244437E11,C,AMTRUST BANK,6.0,50000.0,360.0,01/2005,03/2005,36.0,36.0,1.0,32.0,700.0,N,C,PU,1.0,P,IL,605.0,,FRM,,,N,1.0
9.02547335094E11,B,AMTRUST BANK,5.875,188000.0,360.0,01/2005,03/2005,80.0,80.0,2.0,64.0,764.0,N,P,PU,1.0,P,FL,346.0,,FRM,811.0,,N,1.0
9.02581856799E11,B,AMTRUST BANK,5.375,100000.0,180.0,12/2004,02/2005,19.0,19.0,2.0,28.0,719.0,N,P,PU,1.0,P,CA,945.0,,FRM,783.0,,N,1.0
9.02989669295E11,C,AMTRUST BANK,5.125,130000.0,180.0,12/2004,02/2005,38.0,38.0,1.0,57.0,762.0,N,C,SF,1.0,P,AL,361.0,,FRM,,,N,1.0
9.03008956341E11,C,AMTRUST BANK,5.875,82000.0,360.0,12/2004,02/2005,64.0,64.0,2.0,38.0,762.0,N,P,SF,1.0,P,OH,442.0,,FRM,760.0,,N,1.0
9.0301592445E11,C,AMTRUST BANK,5.75,332000.0,360.0,01/2005,03/2005,80.0,92.0,2.0,42.0,749.0,N,R,SF,1.0,P,CA,959.0,,FRM,719.0,,N,1.0
9.03041531795E11,B,AMTRUST BANK,5.75,164000.0,360.0,12/2004,02/2005,66.0,66.0,2.0,24.0,771.0,N,R,SF,1.0,P,OR,971.0,,FRM,806.0,,N,1.0
9.03049396818E11,C,AMTRUST BANK,5.5,144000.0,360.0,12/2004,02/2005,80.0,95.0,2.0,31.0,711.0,Y,P,SF,1.0,P,OH,443.0,,FRM,760.0,,N,1.0
9.03068996193E11,C,AMTRUST BANK,5.0,78000.0,120.0,11/2004,01/2005,34.0,34.0,2.0,38.0,715.0,N,C,SF,1.0,P,TX,785.0,,FRM,790.0,,N,1.0
9.03131296722E11,C,AMTRUST BANK,5.25,200000.0,120.0,12/2004,02/2005,30.0,30.0,1.0,50.0,684.0,N,R,SF,1.0,P,MA,19.0,,FRM,,,N,1.0
9.03285553884E11,C,AMTRUST BANK,5.5,133000.0,180.0,12/2004,02/2005,80.0,80.0,2.0,42.0,781.0,N,C,PU,1.0,P,TX,773.0,,FRM,770.0,,N,1.0
9.03616743394E11,C,AMTRUST BANK,5.625,200000.0,360.0,11/2004,01/2005,51.0,51.0,2.0,34.0,743.0,N,R,SF,1.0,P,MN,553.0,,FRM,,,N,1.0
9.03846831511E11,C,AMTRUST BANK,5.5,219000.0,360.0,01/2005,03/2005,80.0,80.0,1.0,56.0,746.0,N,P,SF,1.0,S,FL,334.0,,FRM,,,N,1.0
9.03953445674E11,C,AMTRUST BANK,5.25,118000.0,180.0,12/2004,02/2005,47.0,47.0,2.0,26.0,794.0,N,C,CO,1.0,P,NJ,77.0,,FRM,804.0,,N,1.0
9.03965390406E11,C,AMTRUST BANK,5.625,99000.0,300.0,12/2004,02/2005,48.0,48.0,1.0,28.0,721.0,N,C,SF,1.0,P,ME,41.0,,FRM,,,N,1.0
9.04246526982E11,C,AMTRUST BANK,5.875,286000.0,360.0,12/2004,02/2005,70.0,70.0,2.0,38.0,617.0,N,C,SF,1.0,P,MD,211.0,,FRM,728.0,,N,1.0
9.04444930992E11,C,AMTRUST BANK,5.875,75000.0,360.0,11/2004,01/2005,97.0,97.0,2.0,,769.0,Y,P,SF,1.0,P,OH,439.0,18.0,FRM,769.0,1.0,N,1.0
9.04647957731E11,C,AMTRUST BANK,5.875,188000.0,360.0,01/2005,03/2005,85.0,85.0,2.0,28.0,751.0,N,R,SF,1.0,P,MO,633.0,12.0,FRM,784.0,1.0,N,1.0
9.0484279629E11,B,AMTRUST BANK,5.5,116000.0,360.0,01/2005,03/2005,70.0,70.0,1.0,64.0,712.0,N,C,CO,1.0,P,CA,914.0,,FRM,,,N,1.0
9.05128542777E11,B,AMTRUST BANK,5.625,257000.0,360.0,12/2004,02/2005,48.0,75.0,2.0,36.0,676.0,N,R,SF,1.0,P,CA,913.0,,FRM,678.0,,N,1.0
9.05136278301E11,C,AMTRUST BANK,5.875,167000.0,360.0,01/2005,03/2005,78.0,78.0,1.0,30.0,605.0,N,C,SF,1.0,P,MI,480.0,,FRM,,,N,1.0
9.05197738164E11,B,AMTRUST BANK,5.625,252000.0,360.0,12/2004,02/2005,60.0,80.0,2.0,43.0,670.0,N,C,SF,1.0,P,CA,917.0,,FRM,670.0,,N,1.0
9.05236016262E11,C,AMTRUST BANK,5.75,182000.0,360.0,12/2004,01/2005,80.0,90.0,2.0,38.0,692.0,N,P,SF,1.0,P,OH,431.0,,FRM,715.0,,N,1.0
9.05239112195E11,C,AMTRUST BANK,5.875,360000.0,360.0,01/2005,03/2005,78.0,78.0,2.0,27.0,780.0,N,C,SF,1.0,P,MN,550.0,,FRM,772.0,,N,1.0
9.05302688779E11,C,AMTRUST BANK,5.875,180000.0,360.0,01/2005,03/2005,80.0,89.0,1.0,44.0,695.0,N,C,SF,1.0,P,MI,488.0,,FRM,,,N,1.0
9.05415854254E11,C,AMTRUST BANK,5.875,300000.0,360.0,01/2005,03/2005,73.0,73.0,2.0,33.0,639.0,N,C,SF,1.0,P,CA,906.0,,FRM,671.0,,N,1.0
9.05427270848E11,C,AMTRUST BANK,5.75,125000.0,360.0,11/2004,01/2005,80.0,90.0,2.0,29.0,709.0,N,C,SF,1.0,P,LA,712.0,,FRM,727.0,,N,1.0
9.05429057928E11,C,AMTRUST BANK,5.375,152000.0,360.0,11/2004,01/2005,95.0,95.0,2.0,58.0,676.0,N,P,SF,1.0,P,LA,705.0,25.0,FRM,777.0,1.0,N,1.0
9.05604812534E11,C,AMTRUST BANK,5.875,121000.0,360.0,11/2004,01/2005,85.0,85.0,2.0,30.0,701.0,N,R,SF,1.0,P,VA,238.0,12.0,FRM,,1.0,N,1.0
9.059851929E11,C,AMTRUST BANK,5.875,329000.0,360.0,12/2004,02/2005,78.0,78.0,1.0,63.0,630.0,N,C,SF,1.0,P,IL,600.0,,FRM,,,N,1.0
9.06004409677E11,C,AMTRUST BANK,6.125,55000.0,360.0,02/2005,03/2005,60.0,60.0,1.0,27.0,635.0,N,R,SF,1.0,P,MI,487.0,,FRM,,,N,1.0
9.06293896543E11,R,AMTRUST BANK,5.5,120000.0,360.0,12/2004,02/2005,69.0,82.0,1.0,24.0,734.0,N,C,SF,1.0,P,PA,153.0,,FRM,,,N,1.0
9.06674138068E11,C,AMTRUST BANK,5.875,261000.0,360.0,01/2005,03/2005,75.0,75.0,1.0,42.0,628.0,N,R,SF,1.0,P,MA,17.0,,FRM,,,N,1.0
9.06686074708E11,C,AMTRUST BANK,5.5,70000.0,360.0,02/2005,04/2005,43.0,43.0,1.0,51.0,795.0,N,P,SF,1.0,P,SC,292.0,,FRM,,,N,1.0
9.06948562366E11,C,AMTRUST BANK,5.625,332000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,15.0,758.0,N,P,PU,1.0,P,NV,890.0,,FRM,758.0,,N,1.0
9.07262963282E11,C,AMTRUST BANK,5.875,178000.0,360.0,12/2004,02/2005,53.0,53.0,2.0,37.0,591.0,N,C,SF,1.0,P,CA,957.0,,FRM,583.0,,N,1.0
9.07539333828E11,B,AMTRUST BANK,5.875,180000.0,360.0,02/2005,04/2005,57.0,57.0,2.0,46.0,757.0,N,P,SF,1.0,P,NY,125.0,,FRM,748.0,,N,1.0
9.0757415677E11,C,AMTRUST BANK,5.875,125000.0,360.0,01/2005,03/2005,74.0,74.0,2.0,21.0,771.0,N,R,SF,1.0,P,WI,535.0,,FRM,757.0,,N,1.0
9.07581463465E11,C,AMTRUST BANK,5.875,266000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,26.0,690.0,N,C,SF,1.0,P,IL,606.0,,FRM,673.0,,N,1.0
9.08340978993E11,C,AMTRUST BANK,5.25,302000.0,180.0,12/2004,02/2005,90.0,90.0,2.0,33.0,667.0,N,C,PU,1.0,P,OR,973.0,12.0,FRM,688.0,1.0,N,1.0
9.08538826304E11,C,AMTRUST BANK,5.625,220000.0,360.0,12/2004,01/2005,80.0,80.0,2.0,16.0,805.0,N,P,SF,1.0,P,OH,435.0,,FRM,765.0,,N,1.0
9.0854852242E11,C,AMTRUST BANK,5.625,160000.0,360.0,12/2004,02/2005,80.0,95.0,1.0,39.0,800.0,N,P,SF,1.0,P,WA,984.0,,FRM,,,N,1.0
9.0860886009E11,C,AMTRUST BANK,5.625,76000.0,360.0,11/2004,01/2005,84.0,84.0,1.0,,744.0,N,P,SF,1.0,P,PA,183.0,12.0,FRM,,1.0,N,1.0
9.08610610111E11,C,AMTRUST BANK,5.625,121000.0,360.0,11/2004,01/2005,80.0,80.0,1.0,30.0,567.0,N,P,SF,1.0,P,TX,774.0,,FRM,,,N,1.0
9.08621229327E11,B,AMTRUST BANK,5.5,199000.0,360.0,11/2004,01/2005,80.0,95.0,2.0,37.0,786.0,N,P,SF,1.0,P,OH,450.0,,FRM,771.0,,N,1.0
9.08693272508E11,C,AMTRUST BANK,5.875,267000.0,360.0,01/2005,03/2005,80.0,90.0,1.0,59.0,783.0,N,P,SF,2.0,P,NJ,75.0,,FRM,,,N,1.0
9.08747746685E11,C,AMTRUST BANK,5.75,76000.0,360.0,12/2004,02/2005,95.0,95.0,1.0,28.0,775.0,N,P,SF,1.0,P,GA,303.0,30.0,FRM,,1.0,N,1.0
9.08763335025E11,B,AMTRUST BANK,5.625,146000.0,300.0,11/2004,01/2005,30.0,30.0,2.0,27.0,776.0,N,C,CO,1.0,P,CA,921.0,,FRM,777.0,,N,1.0
9.08990573741E11,C,AMTRUST BANK,5.125,312000.0,180.0,01/2005,03/2005,64.0,64.0,1.0,55.0,659.0,N,C,SF,1.0,P,CA,949.0,,FRM,,,N,1.0
9.09199616177E11,C,AMTRUST BANK,5.0,220000.0,180.0,12/2004,02/2005,80.0,90.0,2.0,43.0,748.0,N,P,CO,1.0,S,MO,650.0,,FRM,717.0,,N,1.0
9.09246836407E11,B,AMTRUST BANK,6.0,298000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,39.0,616.0,N,C,SF,1.0,P,CA,910.0,,FRM,629.0,,N,1.0
9.09511625244E11,R,AMTRUST BANK,4.75,93000.0,180.0,11/2004,01/2005,54.0,54.0,2.0,34.0,766.0,N,C,SF,1.0,P,OH,440.0,,FRM,754.0,,N,1.0
9.09557134222E11,C,AMTRUST BANK,5.875,188000.0,360.0,01/2005,02/2005,80.0,80.0,2.0,39.0,770.0,N,R,SF,1.0,P,UT,840.0,,FRM,754.0,,N,1.0
9.09559029539E11,C,AMTRUST BANK,5.75,145000.0,360.0,12/2004,02/2005,73.0,73.0,1.0,26.0,751.0,N,C,SF,1.0,P,CA,958.0,,FRM,,,N,1.0
9.09563873734E11,B,AMTRUST BANK,5.875,257000.0,240.0,12/2004,02/2005,65.0,65.0,2.0,37.0,759.0,N,C,CO,1.0,P,CA,945.0,,FRM,754.0,,N,1.0
9.09580918294E11,C,AMTRUST BANK,5.625,226000.0,360.0,12/2004,02/2005,48.0,48.0,1.0,15.0,741.0,N,R,CO,1.0,P,RI,28.0,,FRM,,,N,1.0
9.0962519119E11,B,AMTRUST BANK,5.875,284000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,39.0,660.0,N,R,CO,1.0,P,CA,946.0,,FRM,698.0,,N,1.0
9.09810659033E11,C,AMTRUST BANK,4.375,140000.0,180.0,11/2004,01/2005,34.0,34.0,2.0,16.0,778.0,N,P,PU,1.0,P,KY,405.0,,FRM,775.0,,N,1.0
9.09927640477E11,C,AMTRUST BANK,4.625,340000.0,180.0,12/2004,02/2005,52.0,52.0,2.0,37.0,669.0,N,P,SF,1.0,P,WA,980.0,,FRM,710.0,,N,1.0
9.10057599699E11,C,AMTRUST BANK,5.875,288000.0,360.0,11/2004,01/2005,80.0,90.0,2.0,52.0,762.0,N,P,SF,1.0,P,WI,531.0,,FRM,779.0,,N,1.0
9.10252563057E11,C,AMTRUST BANK,5.75,181000.0,360.0,01/2005,03/2005,70.0,70.0,1.0,46.0,714.0,N,R,CO,1.0,P,MA,21.0,,FRM,,,N,1.0
9.10302512993E11,C,AMTRUST BANK,6.0,176000.0,360.0,11/2004,01/2005,75.0,75.0,1.0,24.0,662.0,N,C,PU,1.0,P,CA,953.0,,FRM,,,N,1.0
9.10393629884E11,C,AMTRUST BANK,6.0,332000.0,360.0,12/2004,01/2005,78.0,78.0,2.0,23.0,625.0,N,C,SF,1.0,P,MA,15.0,,FRM,654.0,,N,1.0
9.10473129764E11,C,AMTRUST BANK,5.625,215000.0,360.0,11/2004,01/2005,64.0,64.0,2.0,25.0,795.0,N,P,PU,1.0,P,TX,786.0,,FRM,788.0,,N,1.0
9.10633839382E11,C,AMTRUST BANK,5.875,295000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,16.0,776.0,N,P,SF,1.0,P,MN,553.0,,FRM,791.0,,N,1.0
9.10667347372E11,C,AMTRUST BANK,5.375,308000.0,360.0,12/2004,02/2005,80.0,95.0,1.0,33.0,770.0,N,P,PU,1.0,P,TX,770.0,,FRM,,,N,1.0
9.10739678446E11,C,AMTRUST BANK,6.125,80000.0,360.0,12/2004,02/2005,75.0,75.0,1.0,47.0,682.0,N,C,PU,1.0,P,TX,750.0,,FRM,,,N,1.0
9.10748574822E11,C,AMTRUST BANK,5.375,320000.0,180.0,12/2004,02/2005,50.0,56.0,2.0,29.0,776.0,N,C,SF,1.0,P,MA,15.0,,FRM,756.0,,N,1.0
9.10851875966E11,C,AMTRUST BANK,5.875,75000.0,360.0,12/2004,02/2005,24.0,24.0,2.0,33.0,793.0,N,P,PU,1.0,P,FL,334.0,,FRM,788.0,,N,1.0
9.10881384204E11,C,AMTRUST BANK,5.875,218000.0,360.0,12/2004,02/2005,66.0,66.0,2.0,48.0,799.0,N,P,SF,1.0,P,MN,550.0,,FRM,796.0,,N,1.0
9.10966497268E11,B,AMTRUST BANK,5.875,359000.0,360.0,12/2004,02/2005,67.0,67.0,2.0,45.0,639.0,N,C,SF,1.0,P,CA,917.0,,FRM,637.0,,N,1.0
9.11030009901E11,C,AMTRUST BANK,5.75,213000.0,360.0,01/2005,03/2005,77.0,77.0,2.0,58.0,788.0,N,R,SF,1.0,P,IL,600.0,,FRM,762.0,,N,1.0
9.11188364006E11,C,AMTRUST BANK,5.875,184000.0,360.0,02/2005,04/2005,80.0,95.0,2.0,15.0,768.0,N,P,SF,1.0,P,OH,446.0,,FRM,780.0,,N,1.0
9.11248936332E11,C,AMTRUST BANK,5.25,100000.0,180.0,12/2004,02/2005,39.0,39.0,2.0,8.0,814.0,N,P,SF,1.0,P,WI,531.0,,FRM,806.0,,N,1.0
9.11353390756E11,R,AMTRUST BANK,4.875,194000.0,120.0,12/2004,02/2005,65.0,65.0,2.0,63.0,716.0,N,C,SF,1.0,P,OH,443.0,,FRM,761.0,,N,1.0
9.11391949253E11,C,AMTRUST BANK,5.625,290000.0,360.0,01/2005,03/2005,60.0,60.0,2.0,38.0,787.0,N,C,SF,1.0,P,ME,40.0,,FRM,790.0,,N,1.0
9.1145814653E11,C,AMTRUST BANK,5.875,300000.0,360.0,01/2005,03/2005,67.0,67.0,1.0,37.0,796.0,N,P,CO,1.0,P,IL,606.0,,FRM,,,N,1.0
9.11473388476E11,C,AMTRUST BANK,5.25,168000.0,180.0,12/2004,02/2005,71.0,71.0,1.0,38.0,715.0,N,R,SF,1.0,P,MI,483.0,,FRM,,,N,1.0
9.11676336974E11,R,AMTRUST BANK,5.5,118000.0,360.0,12/2004,02/2005,62.0,63.0,1.0,33.0,794.0,N,P,SF,1.0,P,OH,443.0,,FRM,,,N,1.0
9.11681360349E11,C,AMTRUST BANK,5.75,170000.0,360.0,01/2005,03/2005,61.0,61.0,2.0,30.0,770.0,N,P,SF,1.0,P,MN,553.0,,FRM,754.0,,N,1.0
9.11880404203E11,C,AMTRUST BANK,5.75,110000.0,360.0,12/2004,02/2005,90.0,90.0,2.0,31.0,703.0,N,R,SF,1.0,P,MO,653.0,17.0,FRM,694.0,1.0,N,1.0
9.12277194981E11,C,AMTRUST BANK,5.5,250000.0,360.0,12/2004,02/2005,79.0,86.0,2.0,45.0,776.0,N,R,SF,1.0,P,CO,801.0,,FRM,774.0,,N,1.0
