loan_id,orig_channel,seller_name,orig_int_rate,original_upb,original_loan_term,orig_date,first_pymt_date,orig_ltv,orig_cltv,num_borrowers,orig_dti,credit_score,first_time_buyer,loan_purpose,property_type,number_units,occ_type,prop_state,zip_code,primary_insurance_pct,product_type,coborrower_credit_score,mortgage_insurance_type,relo_mortgage_indicator,current_delq_status
1.321649893E11,R,USAA FEDERAL SAVINGS BANK,4.5,52000.0,180.0,12/2004,02/2005,80.0,80.0,2.0,52.0,795.0,N,P,CO,1.0,I,FL,347.0,,FRM,713.0,,N,1.0
1.32182606156E11,R,USAA FEDERAL SAVINGS BANK,5.625,303000.0,360.0,11/2004,01/2005,80.0,80.0,1.0,47.0,737.0,N,R,SF,1.0,P,FL,342.0,,FRM,,,N,1.0
1.32351735227E11,R,USAA FEDERAL SAVINGS BANK,5.5,132000.0,360.0,02/2005,04/2005,80.0,80.0,1.0,36.0,796.0,N,P,SF,1.0,S,AZ,857.0,,FRM,,,N,1.0
1.32428177886E11,R,USAA FEDERAL SAVINGS BANK,5.5,150000.0,360.0,01/2005,03/2005,67.0,67.0,2.0,40.0,773.0,N,C,PU,1.0,P,CA,922.0,,FRM,785.0,,N,1.0
1.32573786793E11,R,USAA FEDERAL SAVINGS BANK,5.75,100000.0,360.0,11/2004,01/2005,80.0,80.0,1.0,49.0,772.0,N,P,PU,1.0,P,TX,770.0,,FRM,,,N,1.0
1.32840094424E11,R,USAA FEDERAL SAVINGS BANK,4.5,221000.0,180.0,11/2004,01/2005,68.0,68.0,1.0,33.0,696.0,N,C,SF,1.0,P,VA,225.0,,FRM,,,N,1.0
1.3291819665E11,R,USAA FEDERAL SAVINGS BANK,5.5,305000.0,360.0,12/2004,02/2005,89.0,89.0,2.0,57.0,703.0,N,P,SF,1.0,P,OK,740.0,25.0,FRM,727.0,1.0,N,1.0
1.33141066708E11,R,USAA FEDERAL SAVINGS BANK,5.75,206000.0,360.0,01/2005,03/2005,80.0,80.0,1.0,52.0,787.0,N,P,PU,1.0,P,TX,787.0,,FRM,,,N,1.0
1.33221906358E11,R,USAA FEDERAL SAVINGS BANK,5.125,33000.0,360.0,09/2004,11/2004,15.0,15.0,1.0,12.0,699.0,N,R,CO,1.0,P,OR,972.0,,FRM,,,N,1.0
1.33460280043E11,R,USAA FEDERAL SAVINGS BANK,5.5,156000.0,360.0,01/2005,03/2005,67.0,67.0,2.0,21.0,784.0,N,P,PU,1.0,P,NC,287.0,,FRM,810.0,,N,1.0
1.33464490931E11,R,USAA FEDERAL SAVINGS BANK,5.625,199000.0,360.0,11/2004,01/2005,89.0,89.0,2.0,50.0,683.0,N,C,PU,1.0,P,FL,347.0,25.0,FRM,603.0,1.0,N,1.0
1.33559891389E11,R,USAA FEDERAL SAVINGS BANK,5.875,116000.0,360.0,12/2004,02/2005,90.0,90.0,1.0,37.0,719.0,N,P,CO,1.0,I,AZ,852.0,25.0,FRM,,1.0,N,1.0
1.33659435637E11,R,USAA FEDERAL SAVINGS BANK,5.5,300000.0,360.0,12/2004,02/2005,80.0,90.0,2.0,61.0,722.0,N,P,SF,1.0,P,NJ,74.0,,FRM,770.0,,N,1.0
1.33783546679E11,R,USAA FEDERAL SAVINGS BANK,5.75,96000.0,360.0,12/2004,02/2005,75.0,75.0,1.0,48.0,661.0,N,R,SF,1.0,P,CT,67.0,,FRM,,,N,1.0
1.3380298117E11,R,USAA FEDERAL SAVINGS BANK,5.0,88000.0,180.0,12/2004,02/2005,69.0,69.0,2.0,19.0,735.0,N,P,PU,1.0,P,TX,778.0,,FRM,736.0,,N,1.0
1.33862202127E11,R,USAA FEDERAL SAVINGS BANK,5.75,224000.0,360.0,11/2004,01/2005,80.0,80.0,1.0,59.0,764.0,N,P,SF,1.0,P,NM,871.0,,FRM,,,N,1.0
1.33979826034E11,R,USAA FEDERAL SAVINGS BANK,5.25,110000.0,180.0,01/2005,03/2005,48.0,74.0,2.0,20.0,786.0,N,R,PU,1.0,P,AZ,853.0,,FRM,775.0,,N,1.0
1.34085071664E11,R,USAA FEDERAL SAVINGS BANK,5.75,240000.0,360.0,11/2004,01/2005,72.0,72.0,2.0,25.0,629.0,N,P,SF,1.0,P,NV,897.0,,FRM,626.0,,N,1.0
1.34174735927E11,R,USAA FEDERAL SAVINGS BANK,5.625,137000.0,360.0,12/2004,02/2005,90.0,90.0,2.0,22.0,761.0,N,P,PU,1.0,P,TX,761.0,25.0,FRM,765.0,1.0,N,1.0
1.34200359244E11,R,USAA FEDERAL SAVINGS BANK,5.5,100000.0,360.0,11/2004,01/2005,83.0,83.0,1.0,50.0,725.0,N,C,CO,1.0,P,NH,30.0,12.0,FRM,,1.0,N,1.0
1.34294947043E11,R,USAA FEDERAL SAVINGS BANK,6.125,180000.0,360.0,01/2005,03/2005,39.0,39.0,2.0,15.0,738.0,N,P,SF,1.0,P,GA,302.0,,FRM,760.0,,N,1.0
1.34512003901E11,R,USAA FEDERAL SAVINGS BANK,5.75,106000.0,360.0,12/2004,02/2005,80.0,80.0,2.0,35.0,813.0,N,P,SF,1.0,S,OH,440.0,,FRM,801.0,,N,1.0
1.34732118349E11,R,USAA FEDERAL SAVINGS BANK,5.75,60000.0,360.0,12/2004,02/2005,80.0,90.0,2.0,30.0,761.0,N,P,CO,1.0,P,OR,973.0,,FRM,761.0,,N,1.0
1.34880904018E11,R,USAA FEDERAL SAVINGS BANK,4.875,290000.0,180.0,12/2004,02/2005,43.0,43.0,2.0,20.0,738.0,N,P,PU,1.0,P,MD,209.0,,FRM,813.0,,N,1.0
1.34934941385E11,R,USAA FEDERAL SAVINGS BANK,5.625,272000.0,360.0,11/2004,01/2005,80.0,95.0,2.0,21.0,787.0,N,P,CO,1.0,P,VA,223.0,,FRM,766.0,,N,1.0
1.35032575326E11,R,USAA FEDERAL SAVINGS BANK,5.75,96000.0,360.0,12/2004,02/2005,70.0,70.0,1.0,31.0,721.0,N,C,SF,1.0,I,AK,996.0,,FRM,,,N,1.0
1.35168617739E11,R,USAA FEDERAL SAVINGS BANK,5.125,79000.0,180.0,12/2004,02/2005,69.0,69.0,1.0,56.0,750.0,N,R,PU,1.0,I,TX,782.0,,FRM,,,N,1.0
1.35232710251E11,R,USAA FEDERAL SAVINGS BANK,5.75,344000.0,360.0,01/2005,03/2005,80.0,95.0,2.0,41.0,767.0,N,P,SF,1.0,P,NY,117.0,,FRM,774.0,,N,1.0
1.35316743652E11,R,USAA FEDERAL SAVINGS BANK,5.625,237000.0,360.0,12/2004,02/2005,56.0,77.0,1.0,37.0,759.0,N,C,SF,1.0,P,CA,953.0,,FRM,,,N,1.0
1.35325472472E11,R,USAA FEDERAL SAVINGS BANK,5.5,104000.0,360.0,11/2004,01/2005,18.0,18.0,1.0,34.0,813.0,N,C,SF,1.0,P,CA,926.0,,FRM,,,N,1.0
1.35395082069E11,C,USAA FEDERAL SAVINGS BANK,5.625,108000.0,360.0,12/2004,02/2005,80.0,80.0,1.0,21.0,683.0,N,P,SF,1.0,P,TX,761.0,,FRM,,,N,1.0
1.35457656933E11,R,USAA FEDERAL SAVINGS BANK,5.375,224000.0,360.0,11/2004,01/2005,80.0,90.0,2.0,28.0,807.0,N,P,PU,1.0,P,CO,800.0,,FRM,772.0,,N,1.0
1.35571974966E11,R,USAA FEDERAL SAVINGS BANK,5.875,73000.0,360.0,01/2005,03/2005,96.0,96.0,1.0,31.0,696.0,N,P,SF,1.0,P,FL,325.0,35.0,FRM,,1.0,N,1.0
1.35898229088E11,R,USAA FEDERAL SAVINGS BANK,5.5,150000.0,360.0,11/2004,01/2005,80.0,90.0,2.0,50.0,767.0,N,P,SF,1.0,S,AZ,863.0,,FRM,725.0,,N,1.0
1.36198507524E11,C,USAA FEDERAL SAVINGS BANK,6.0,192000.0,360.0,11/2004,01/2005,90.0,90.0,2.0,20.0,583.0,Y,P,SF,1.0,P,PA,190.0,25.0,FRM,643.0,1.0,N,1.0
1.36255486743E11,R,USAA FEDERAL SAVINGS BANK,5.5,288000.0,360.0,11/2004,01/2005,80.0,90.0,2.0,30.0,757.0,N,P,PU,1.0,P,AZ,852.0,,FRM,798.0,,N,1.0
1.36385345792E11,R,USAA FEDERAL SAVINGS BANK,5.5,129000.0,360.0,12/2004,02/2005,70.0,70.0,2.0,51.0,754.0,N,R,SF,1.0,P,GA,315.0,,FRM,690.0,,N,1.0
1.36939827448E11,R,USAA FEDERAL SAVINGS BANK,5.75,124000.0,360.0,01/2005,03/2005,80.0,80.0,2.0,49.0,717.0,N,P,CO,1.0,S,AL,365.0,,FRM,691.0,,N,1.0
1.37114692804E11,C,USAA FEDERAL SAVINGS BANK,6.0,135000.0,360.0,01/2005,03/2005,82.0,82.0,2.0,57.0,625.0,N,R,SF,1.0,P,AK,997.0,12.0,FRM,658.0,1.0,N,1.0
1.37348127639E11,R,USAA FEDERAL SAVINGS BANK,5.375,40000.0,360.0,02/2005,04/2005,80.0,80.0,2.0,54.0,748.0,N,P,SF,1.0,S,TX,782.0,,FRM,728.0,,N,1.0
1.37405017395E11,R,USAA FEDERAL SAVINGS BANK,5.75,81000.0,360.0,01/2005,03/2005,24.0,24.0,1.0,31.0,782.0,N,C,SF,1.0,P,NJ,85.0,,FRM,,,N,1.0
1.37903189041E11,R,USAA FEDERAL SAVINGS BANK,5.875,183000.0,360.0,01/2005,03/2005,75.0,85.0,2.0,26.0,746.0,N,C,SF,1.0,P,WA,986.0,,FRM,775.0,,N,1.0
1.3795826354E11,R,USAA FEDERAL SAVINGS BANK,5.625,154000.0,360.0,02/2005,04/2005,80.0,80.0,1.0,59.0,788.0,N,C,SF,1.0,P,WA,980.0,,FRM,,,N,1.0
1.38017662925E11,R,USAA FEDERAL SAVINGS BANK,5.0,334000.0,180.0,01/2005,03/2005,48.0,61.0,1.0,34.0,658.0,N,C,SF,1.0,P,CA,953.0,,FRM,,,N,1.0
1.38020584801E11,R,USAA FEDERAL SAVINGS BANK,5.5,124000.0,360.0,11/2004,01/2005,80.0,80.0,2.0,27.0,782.0,N,P,SF,1.0,S,GA,305.0,,FRM,780.0,,N,1.0
1.38064816293E11,R,USAA FEDERAL SAVINGS BANK,5.5,58000.0,360.0,12/2004,02/2005,67.0,67.0,1.0,32.0,661.0,N,R,SF,1.0,I,LA,701.0,,FRM,,,N,1.0
1.38343693525E11,R,USAA FEDERAL SAVINGS BANK,5.375,140000.0,360.0,11/2004,01/2005,75.0,75.0,2.0,35.0,802.0,N,P,CO,1.0,S,TX,784.0,,FRM,804.0,,N,1.0
1.38391746086E11,R,USAA FEDERAL SAVINGS BANK,4.5,150000.0,180.0,01/2005,03/2005,46.0,46.0,2.0,58.0,725.0,N,C,SF,1.0,P,VT,56.0,,FRM,746.0,,N,1.0
